,Non-standard,Watson-Crick,Paired with N,Wobble
8773,26,374,0,58
8774,9,131,0,11
8775,7,128,0,18
8776,27,335,0,57
8777,23,343,0,54
8778,24,340,0,55
8779,23,342,0,55
8780,25,339,0,55
8781,23,343,0,54
8782,27,337,0,55
8783,23,338,0,58
8784,23,343,0,54
8785,24,340,0,55
8786,24,340,0,55
8787,26,338,0,55
8788,23,343,0,54
8789,23,343,0,54
8790,24,340,0,56
8791,24,342,0,54
8792,23,343,0,54
8793,23,343,0,54
8794,23,343,0,54
8795,27,335,0,57
8796,23,341,0,55
8797,24,338,0,57
8798,24,340,0,55
8799,9,138,0,20
8800,14,170,0,27
8801,13,237,0,44
8802,12,239,0,44
8803,14,236,0,32
8804,14,237,0,33
8805,14,236,0,32
8806,14,238,0,32
8807,34,390,0,53
8808,34,390,0,53
8809,32,389,0,56
8810,35,388,0,53
8811,33,387,0,57
8812,34,388,0,53
8813,45,376,0,52
8814,34,378,0,51
8815,41,379,0,54
8816,33,389,0,55
8817,34,365,0,49
8818,15,170,0,29
8819,18,174,0,23
8820,17,173,0,24
8821,32,349,0,52
8822,32,365,0,52
8823,32,349,0,52
8824,32,349,0,52
8825,15,199,0,29
8826,24,344,0,47
8827,22,354,0,52
8828,21,311,0,46
8829,28,385,0,56
8830,31,381,0,52
8831,29,378,0,59
8832,27,380,0,55
8833,24,351,2,55
8834,31,375,0,50
8835,9,73,0,9
8836,10,131,0,17
8837,10,131,0,17
8838,26,343,0,47
8839,32,381,0,54
8840,14,242,0,40
8841,19,230,0,39
8842,15,238,0,36
8843,13,186,0,27
8844,35,376,0,57
8845,31,373,0,58
8846,31,375,0,55
8847,30,357,0,52
8848,34,374,0,53
8849,29,369,0,57
8850,28,365,1,49
8851,25,370,0,52
8852,26,352,1,53
8853,13,119,0,14
8854,27,370,0,49
8855,25,366,0,55
8856,26,390,0,60
8857,13,128,0,16
8858,32,355,0,47
8859,19,208,0,28
8860,17,223,0,28
8861,26,361,0,61
8862,7,129,0,23
8863,7,128,0,24
8864,8,127,0,24
8865,7,127,0,25
8866,7,127,0,25
8867,8,129,0,22
8868,7,127,0,25
8869,7,128,0,24
8870,29,380,0,53
8871,10,136,0,13
8872,2,32,0,4
8873,7,128,0,19
8874,9,123,0,20
8875,8,109,0,20
8876,9,125,0,20
8877,10,130,0,14
8878,30,375,0,58
8879,28,378,0,58
8880,30,379,0,57
8881,29,380,0,57
8882,29,376,0,59
8883,23,352,0,52
8884,28,381,0,57
8885,28,381,0,57
8886,23,354,0,51
8887,28,381,0,57
8888,28,381,0,57
8889,29,380,0,57
8890,29,379,0,58
8891,29,378,0,58
8892,30,377,0,59
8893,28,381,0,57
8894,28,380,0,58
8895,28,380,0,58
8896,15,180,0,26
8897,13,172,0,28
8898,25,347,1,56
8899,25,354,0,53
8900,23,351,0,48
8901,23,332,0,51
8902,21,354,0,46
8903,22,348,0,52
8904,23,353,0,45
8905,21,351,0,51
8906,26,330,0,47
8907,28,384,0,58
8908,29,381,0,60
8909,10,157,0,26
8910,29,380,0,60
8911,22,367,0,59
8912,31,358,0,47
8913,15,262,0,37
8914,27,380,0,50
8915,27,385,0,55
8916,13,116,0,16
8917,18,236,0,32
8918,17,236,0,33
8919,11,164,0,25
8920,6,87,0,10
8921,25,366,0,58
8922,7,151,0,30
8923,7,131,0,14
8924,7,129,0,19
8925,10,130,0,14
8926,10,130,0,14
8927,10,130,0,14
8928,28,381,0,55
8929,26,376,1,55
8930,28,378,0,51
8931,28,379,1,52
8932,27,379,1,53
8933,27,381,0,53
8934,26,377,3,51
8935,28,382,0,54
8936,28,384,0,55
8937,28,375,0,53
8938,28,379,2,52
8939,27,384,1,53
8940,29,380,0,57
8941,26,301,0,47
8942,9,106,0,12
8943,26,379,0,66
8944,25,370,2,49
8945,13,151,1,19
8946,27,382,0,62
8947,23,348,0,53
8948,10,114,0,18
8949,20,313,0,45
8950,22,283,0,41
8951,23,282,0,41
8952,23,281,0,38
8953,21,282,0,39
8954,23,280,0,39
8955,22,283,0,41
8956,22,283,0,41
8957,23,282,0,41
8958,11,115,0,16
8959,28,385,0,56
8960,28,385,0,56
8961,12,233,0,42
8962,27,385,0,53
8963,26,390,0,51
8964,28,385,0,54
8965,28,369,0,58
8966,25,381,0,55
8967,26,380,0,56
8968,28,378,0,52
8969,27,375,0,54
8970,27,377,0,56
8971,27,378,1,57
8972,27,378,0,57
8973,27,378,1,57
8974,27,378,0,53
8975,27,378,0,57
8976,26,379,1,53
8977,27,383,0,54
8978,26,378,1,53
8979,26,381,1,54
8980,27,381,0,54
8981,26,378,1,53
8982,26,379,1,54
8983,26,379,2,54
8984,26,379,1,53
8985,28,379,1,51
8986,28,378,2,51
8987,31,375,1,54
8988,28,376,2,51
8989,28,379,1,52
8990,28,378,0,51
8991,28,379,0,50
8992,30,379,0,48
8993,22,301,1,39
8994,26,374,3,56
8995,26,377,0,55
8996,5,55,0,9
8997,20,249,0,31
8998,20,246,0,30
8999,19,252,0,31
9000,19,239,0,31
9001,19,246,0,31
9002,14,196,1,30
9003,26,348,0,55
9004,32,388,0,56
9005,28,387,0,61
9006,31,389,0,56
9007,27,389,0,60
9008,27,386,0,63
9009,27,386,0,63
9010,29,388,0,57
9011,8,123,0,19
9012,9,121,0,20
9013,10,118,0,21
9014,9,117,0,18
9015,6,122,0,19
9016,7,121,0,18
9017,13,186,0,24
9018,32,370,0,50
9019,4,72,0,11
9020,4,72,0,11
9021,4,72,0,11
9022,6,90,0,13
9023,5,74,0,11
9024,15,173,0,29
9025,6,86,0,11
9026,19,313,0,52
9027,27,371,0,59
9028,25,362,0,61
9029,27,363,0,59
9030,24,365,0,60
9031,16,233,0,47
9032,16,233,0,48
9033,16,233,0,48
9034,16,233,0,48
9035,16,233,0,48
9036,29,369,0,50
9037,25,373,0,56
9038,25,342,0,53
9039,6,94,0,14
9040,5,86,0,10
9041,9,121,0,13
9042,27,384,0,58
9043,28,383,0,57
9044,28,381,1,57
9045,13,108,0,17
9046,25,373,0,51
9047,23,343,0,46
9048,22,338,0,48
9049,25,343,0,47
9050,28,345,0,48
9051,27,351,0,51
9052,27,351,0,51
9053,22,346,0,47
9054,28,381,0,52
9055,26,394,0,57
9056,26,394,0,57
9057,26,394,0,57
9058,26,396,1,54
9059,26,397,0,54
9060,26,397,0,54
9061,26,398,0,53
9062,26,397,0,54
9063,26,395,0,56
9064,26,395,0,56
9065,26,396,0,55
9066,26,396,0,55
9067,26,396,0,55
9068,26,396,0,55
9069,26,396,0,55
9070,26,394,1,56
9071,26,394,0,57
9072,26,394,0,57
9073,26,395,0,56
9074,26,395,0,56
9075,26,394,0,57
9076,26,394,0,57
9077,26,394,0,57
9078,26,394,1,56
9079,26,394,0,57
9080,27,393,0,57
9081,26,394,1,56
9082,26,394,1,56
9083,26,393,0,58
9084,26,394,1,56
9085,26,395,0,56
9086,26,392,0,59
9087,26,393,0,58
9088,26,393,0,58
9089,26,393,0,58
9090,26,392,0,59
9091,26,392,0,59
9092,26,392,0,59
9093,26,393,0,58
9094,8,123,0,19
9095,14,153,0,22
9096,13,221,0,28
9097,27,337,0,46
9098,7,125,0,25
9099,19,273,0,42
9100,24,335,0,47
9101,26,370,0,56
9102,8,126,0,24
9103,29,325,0,47
9104,24,332,0,51
9105,20,347,0,49
9106,20,343,0,45
9107,21,342,0,65
9108,8,140,2,21
9109,11,123,0,15
9110,27,383,0,57
9111,21,297,0,47
9112,31,375,0,55
9113,10,129,0,15
9114,11,122,0,14
9115,17,204,0,29
9116,17,307,0,47
9117,27,382,0,53
9118,30,384,0,52
9119,17,250,0,37
9120,13,157,0,19
9121,13,187,0,27
9122,19,204,0,26
9123,29,353,0,54
9124,15,203,0,32
9125,18,192,0,20
9126,28,367,1,51
9127,25,331,0,48
9128,28,373,0,53
9129,20,332,0,51
9130,30,382,0,52
9131,29,382,0,53
9132,26,369,2,54
9133,27,359,0,50
9134,25,348,0,48
9135,22,184,0,32
9136,15,181,1,29
9137,16,180,1,29
9138,15,178,0,29
9139,16,217,1,38
9140,17,222,0,37
9141,18,227,0,40
9142,16,212,0,37
9143,20,230,0,37
9144,19,229,0,37
9145,19,228,0,38
9146,16,216,0,35
9147,16,215,0,35
9148,16,214,1,35
9149,14,176,0,27
9150,14,176,0,27
9151,13,177,0,27
9152,16,181,0,30
9153,16,181,0,27
9154,20,229,0,38
9155,18,222,0,37
9156,14,179,0,27
9157,19,229,0,38
9158,19,229,0,37
9159,18,222,0,34
9160,13,180,0,29
9161,13,178,0,27
9162,20,232,0,36
9163,18,231,0,36
9164,17,223,0,34
9165,16,302,0,45
9166,28,386,0,55
9167,29,374,0,57
9168,27,385,1,51
9169,6,102,0,15
9170,4,94,0,15
9171,6,114,0,17
9172,6,114,0,17
9173,6,108,0,15
9174,6,113,0,18
9175,6,108,0,15
9176,26,369,0,56
9177,27,372,0,59
9178,33,381,0,53
9179,32,381,0,55
9180,33,380,0,55
9181,34,381,0,52
9182,26,381,0,65
9183,29,372,0,58
9184,24,363,0,53
9185,26,375,0,61
9186,26,375,0,61
9187,10,111,0,12
9188,10,111,0,12
9189,10,111,0,12
9190,10,111,0,12
9191,10,111,0,12
9192,10,110,0,13
9193,10,110,0,13
9194,10,110,0,13
9195,10,110,0,13
9196,10,110,0,13
9197,10,110,0,13
9198,10,110,0,13
9199,10,110,0,13
9200,10,110,0,13
9201,10,109,0,14
9202,10,109,0,14
9203,10,109,0,14
9204,11,110,0,12
9205,11,110,0,12
9206,11,110,0,12
9207,11,110,0,12
9208,11,110,0,12
9209,10,110,0,13
9210,10,110,0,13
9211,10,110,0,13
9212,10,110,0,13
9213,11,111,0,11
9214,10,111,0,12
9215,11,109,0,13
9216,11,109,0,13
9217,11,110,0,12
9218,11,110,0,12
9219,10,111,0,12
9220,10,111,0,12
9221,10,110,0,13
9222,10,110,0,13
9223,10,110,0,13
9224,30,375,0,51
9225,26,372,0,56
9226,32,362,8,54
9227,27,366,0,51
9228,28,360,0,51
9229,25,270,0,51
9230,28,359,0,50
9231,27,372,0,51
9232,29,356,0,49
9233,30,355,0,51
9234,23,356,0,47
9235,27,358,0,50
9236,28,365,1,55
9237,20,345,0,47
9238,29,361,0,61
9239,25,374,0,62
9240,25,375,0,61
9241,21,350,1,53
9242,26,374,0,61
9243,27,372,0,61
9244,35,373,0,50
9245,29,375,0,59
9246,10,100,0,16
9247,24,365,0,53
9248,33,385,0,58
9249,33,372,0,53
9250,21,302,0,40
9251,8,57,0,12
9252,25,342,0,46
9253,26,358,0,62
9254,26,341,0,48
9255,33,381,0,53
9256,9,155,0,22
9257,16,241,0,37
9258,17,236,0,39
9259,8,86,0,14
9260,28,384,0,52
9261,28,385,0,55
9262,32,380,0,52
9263,25,344,0,46
9264,19,337,0,55
9265,19,337,0,55
9266,31,375,0,52
9267,12,147,0,22
9268,14,156,0,26
9269,22,321,0,53
9270,27,383,0,52
9271,27,384,0,51
9272,27,383,0,52
9273,27,382,0,52
9274,28,382,0,52
9275,28,384,0,52
9276,14,246,0,38
9277,20,350,0,50
9278,25,342,0,44
9279,25,343,0,46
9280,8,126,0,24
9281,30,308,1,44
9282,17,200,0,25
9283,26,169,0,32
9284,27,384,0,56
9285,28,384,0,52
9286,28,384,0,52
9287,31,342,0,63
9288,32,381,0,55
9289,31,363,0,54
9290,30,363,0,50
9291,27,338,0,47
9292,32,343,0,48
9293,31,350,0,49
9294,33,352,0,50
9295,30,351,0,53
9296,28,331,0,51
9297,6,112,0,15
9298,22,332,0,55
9299,27,388,0,61
9300,8,119,1,20
9301,8,118,0,19
9302,8,121,0,19
9303,8,120,0,20
9304,8,115,1,17
9305,9,116,0,22
9306,8,119,0,18
9307,9,114,0,24
9308,8,117,0,17
9309,28,372,0,55
9310,17,184,0,27
9311,15,195,0,27
9312,14,181,0,27
9313,16,193,0,27
9314,17,184,0,27
9315,18,183,0,28
9316,12,162,0,29
9317,13,177,0,37
9318,14,173,0,23
9319,17,188,0,30
9320,15,175,0,27
9321,16,176,0,23
9322,14,181,0,28
9323,14,182,0,27
9324,16,178,0,27
9325,7,132,0,26
9326,18,185,0,30
9327,17,184,0,27
9328,17,182,0,27
9329,18,155,0,23
9330,17,187,0,27
9331,14,172,0,23
9332,17,194,0,28
9333,15,178,0,27
9334,11,164,0,28
9335,15,177,0,29
9336,17,195,0,29
9337,14,178,0,28
9338,10,165,0,28
9339,14,157,0,23
9340,14,174,0,26
9341,13,164,0,22
9342,16,181,0,27
9343,8,146,0,28
9344,10,166,0,30
9345,11,173,0,30
9346,17,199,0,27
9347,10,186,0,32
9348,13,192,0,35
9349,19,220,0,28
9350,17,202,0,28
9351,17,220,0,30
9352,17,220,0,30
9353,17,213,0,29
9354,19,218,0,30
9355,19,218,0,29
9356,19,221,0,29
9357,18,221,0,31
9358,20,209,0,28
9359,14,156,0,18
9360,19,211,0,28
9361,15,185,0,27
9362,17,218,0,29
9363,18,219,0,29
9364,17,209,0,31
9365,16,202,0,32
9366,15,199,0,33
9367,9,153,0,29
9368,10,140,0,31
9369,18,206,0,28
9370,18,208,0,31
9371,17,205,0,30
9372,17,215,0,29
9373,28,345,0,54
9374,10,138,0,15
9375,5,111,0,14
9376,6,115,0,14
9377,32,372,0,52
9378,30,376,1,54
9379,3,49,0,7
9380,24,362,0,54
9381,28,381,0,57
9382,31,384,0,53
9383,31,387,0,53
9384,7,123,0,19
9385,6,114,0,17
9386,7,124,0,18
9387,3,81,0,13
9388,6,103,0,14
9389,8,122,0,18
9390,3,82,0,12
9391,3,50,0,11
9392,3,57,0,13
9393,5,47,0,10
9394,3,57,0,13
9395,3,57,0,13
9396,3,55,0,12
9397,4,46,0,12
9398,7,98,0,14
9399,11,135,0,19
9400,6,78,1,18
9401,11,136,3,21
9402,26,376,0,53
9403,28,360,0,55
9404,28,361,0,54
9405,28,359,0,56
9406,28,361,0,54
9407,28,359,0,56
9408,28,358,0,57
9409,28,360,0,56
9410,28,356,0,57
9411,28,359,0,56
9412,21,272,0,41
9413,28,350,1,48
9414,27,391,0,59
9415,30,390,0,56
9416,30,381,0,53
9417,14,137,0,15
9418,17,125,1,21
9419,13,136,0,12
9420,22,141,0,28
9421,21,123,8,11
9422,16,122,4,18
9423,16,81,4,13
9424,12,136,0,20
9425,10,133,0,19
9426,10,133,0,19
9427,10,133,0,19
9428,10,133,0,19
9429,11,131,0,20
9430,10,124,0,18
9431,9,119,0,19
9432,10,133,0,19
9433,10,133,0,19
9434,10,133,0,19
9435,30,369,0,53
9436,28,372,0,53
9437,28,365,0,52
9438,28,372,0,51
9439,26,371,0,55
9440,34,366,0,57
9441,28,367,0,52
9442,10,118,1,16
9443,29,375,0,59
9444,9,106,0,13
9445,38,369,0,58
9446,26,389,0,61
9447,12,132,0,16
9448,10,132,0,15
9449,7,121,0,14
9450,10,127,0,16
9451,26,374,0,56
9452,25,361,0,55
9453,9,68,0,10
9454,17,162,0,29
9455,13,156,0,27
9456,13,145,1,24
9457,13,155,0,27
9458,14,167,1,27
9459,17,216,1,37
9460,19,344,0,55
9461,17,221,0,30
9462,28,361,0,53
9463,50,344,0,54
9464,28,343,0,53
9465,12,128,1,23
9466,13,159,0,28
9467,10,132,0,22
9468,14,191,0,30
9469,10,132,4,23
9470,32,379,0,57
9471,26,382,0,58
9472,30,382,0,51
9473,20,231,0,37
9474,33,379,0,53
9475,25,346,0,53
9476,10,131,0,17
9477,10,127,0,17
9478,13,127,0,18
9479,28,380,0,59
9480,28,380,0,59
9481,29,362,0,52
9482,28,379,0,55
9483,26,347,0,51
9484,26,347,0,51
9485,26,347,0,51
9486,31,369,0,55
9487,28,386,1,61
9488,29,378,0,52
9489,27,370,0,57
9490,30,358,0,56
9491,27,354,0,55
9492,27,373,0,55
9493,29,372,0,54
9494,27,368,0,54
9495,27,371,0,56
9496,27,371,0,56
9497,30,369,0,56
9498,24,349,0,53
9499,27,372,0,55
9500,27,353,0,56
9501,27,358,0,57
9502,4,117,0,18
9503,6,118,0,18
9504,28,380,0,58
9505,28,381,1,56
9506,27,383,0,56
9507,22,338,0,53
9508,5,86,0,10
9509,28,374,0,56
9510,12,123,0,11
9511,16,122,1,11
9512,13,125,0,14
9513,16,123,0,20
9514,29,372,0,58
9515,29,348,0,52
9516,30,365,0,52
9517,22,325,0,44
9518,26,346,0,46
9519,32,367,0,57
9520,28,373,0,57
9521,27,373,0,55
9522,27,368,0,55
9523,20,346,0,49
9524,28,364,9,57
9525,32,365,0,58
9526,12,160,0,27
9527,23,354,0,53
9528,30,369,0,55
9529,28,369,0,55
9530,26,372,0,62
9531,26,372,0,62
9532,25,368,0,53
9533,27,371,0,55
9534,28,361,0,57
9535,33,347,0,51
9536,26,347,0,51
9537,11,125,0,13
9538,28,390,0,59
9539,27,374,0,55
9540,19,229,0,37
9541,32,371,2,67
9542,43,358,4,66
9543,27,373,4,68
9544,30,378,2,62
9545,32,374,1,65
9546,31,378,3,60
9547,29,357,0,53
9548,23,358,0,47
9549,33,379,0,54
9550,35,363,0,59
9551,31,372,0,60
9552,29,375,0,59
9553,27,364,0,58
9554,27,350,0,59
9555,25,334,0,56
9556,21,226,0,39
9557,27,369,0,58
9558,19,265,0,47
9559,15,268,0,48
9560,18,268,0,45
9561,21,263,0,47
9562,26,374,0,52
9563,26,372,0,55
9564,28,374,0,53
9565,29,378,0,50
9566,26,388,0,53
9567,26,138,0,18
9568,31,143,0,23
9569,10,117,0,16
9570,33,137,0,19
9571,26,373,0,55
9572,26,374,0,54
9573,26,373,0,55
9574,26,374,0,54
9575,26,374,0,54
9576,10,109,0,12
9577,27,370,0,49
9578,26,364,2,55
9579,2,13,0,4
9580,27,383,0,58
9581,27,385,0,61
9582,21,353,0,53
9583,12,179,0,27
9584,22,333,0,56
9585,30,382,0,55
9586,26,358,0,48
9587,28,383,0,53
9588,25,367,1,49
9589,28,382,0,51
9590,21,230,0,37
9591,26,360,0,57
9592,28,371,0,54
9593,28,373,0,55
9594,28,373,0,55
9595,31,371,0,54
9596,28,373,0,54
9597,29,371,0,55
9598,28,373,0,55
9599,31,371,0,54
9600,23,346,0,49
9601,28,382,0,56
9602,27,371,1,59
9603,16,279,0,42
9604,23,344,0,53
9605,28,340,0,52
9606,29,385,0,60
9607,25,375,0,61
9608,25,375,0,61
9609,25,375,0,61
9610,26,389,0,52
9611,17,319,0,50
9612,21,331,0,52
9613,30,314,0,53
9614,30,320,0,49
9615,25,319,0,50
9616,27,383,0,57
9617,27,383,0,57
9618,27,383,0,57
9619,28,382,0,57
9620,27,383,0,57
9621,26,375,0,50
9622,5,118,0,14
9623,7,125,0,15
9624,23,243,0,40
9625,26,386,0,61
9626,31,390,0,55
9627,31,390,0,55
9628,30,392,0,54
9629,19,308,0,51
9630,26,395,0,56
9631,31,390,0,55
9632,30,392,0,54
9633,26,382,0,57
9634,27,386,0,57
9635,27,379,0,66
9636,27,380,0,65
9637,31,387,0,58
9638,31,390,0,55
9639,27,375,0,63
9640,27,371,0,64
9641,31,390,0,55
9642,31,390,0,55
9643,27,375,0,63
9644,20,282,0,53
9645,20,282,0,53
9646,20,282,0,53
9647,26,376,0,55
9648,27,371,1,50
9649,28,380,0,48
9650,31,373,0,53
9651,30,373,1,52
9652,23,372,0,55
9653,31,373,1,53
9654,32,374,0,51
9655,31,373,0,52
9656,31,366,0,57
9657,30,366,0,59
9658,31,373,0,54
9659,31,373,0,52
9660,31,368,0,53
9661,31,370,0,55
9662,26,375,0,56
9663,26,377,0,49
9664,30,372,3,52
9665,30,372,1,54
9666,31,370,1,54
9667,31,370,1,54
9668,31,374,0,51
9669,30,372,2,53
9670,30,373,1,52
9671,30,372,1,53
9672,31,370,0,55
9673,27,391,0,60
9674,2,28,0,2
9675,3,32,0,4
9676,2,26,0,4
9677,3,32,1,4
9678,3,33,0,4
9679,2,27,0,3
9680,3,31,1,4
9681,2,27,0,3
9682,3,34,0,3
9683,21,353,0,47
9684,23,345,1,57
9685,19,350,1,57
9686,24,350,6,49
9687,28,345,4,52
9688,28,366,4,50
9689,28,364,5,52
9690,31,366,4,51
9691,22,346,13,48
9692,23,353,3,47
9693,26,350,6,46
9694,24,353,1,47
9695,26,350,12,42
9696,28,339,14,49
9697,22,337,21,48
9698,20,321,43,45
9699,23,342,8,55
9700,25,332,17,55
9701,24,326,18,56
9702,18,344,5,56
9703,22,350,5,48
9704,17,352,1,53
9705,18,343,10,53
9706,19,341,11,52
9707,17,345,5,56
9708,18,346,4,55
9709,22,353,1,48
9710,18,349,2,54
9711,17,350,2,54
9712,20,348,3,52
9713,23,347,0,58
9714,27,333,12,56
9715,25,329,17,57
9716,25,344,2,57
9717,24,334,14,56
9718,25,338,9,56
9719,30,373,0,58
9720,33,377,0,50
9721,21,341,6,54
9722,23,334,9,60
9723,31,373,2,59
9724,25,348,2,54
9725,16,234,0,34
9726,33,381,0,52
9727,16,197,0,32
9728,30,368,0,55
9729,8,105,0,19
9730,10,126,0,14
9731,27,368,0,56
9732,27,376,0,56
9733,27,376,0,56
9734,21,334,0,50
9735,22,332,0,51
9736,24,332,0,49
9737,21,332,0,52
9738,8,97,0,11
9739,24,352,0,52
9740,22,336,0,54
9741,27,337,0,51
9742,23,308,0,51
9743,6,78,0,8
9744,27,376,0,56
9745,27,359,0,55
9746,22,332,0,60
9747,22,373,0,59
9748,26,374,0,62
9749,25,372,0,66
9750,28,373,0,62
9751,12,114,0,16
9752,27,383,0,57
9753,32,378,0,55
9754,24,364,0,53
9755,10,86,0,15
9756,13,201,0,32
9757,14,209,0,32
9758,14,207,0,35
9759,23,343,1,51
9760,27,370,0,54
9761,31,369,0,54
9762,31,373,0,54
9763,30,371,0,54
9764,26,362,0,52
9765,8,80,0,8
9766,5,69,0,7
9767,11,122,0,11
9768,27,374,0,56
9769,26,368,0,52
9770,34,366,0,56
9771,27,376,0,56
9772,9,133,0,22
9773,9,132,0,23
9774,9,133,1,21
9775,9,133,0,22
9776,9,132,0,23
9777,9,133,0,22
9778,9,132,0,23
9779,9,132,0,23
9780,7,120,0,20
9781,9,132,0,23
9782,9,132,0,23
9783,9,133,0,22
9784,24,346,1,49
9785,8,118,0,13
9786,8,117,0,14
9787,8,129,0,22
9788,7,127,0,25
9789,7,127,0,25
9790,7,127,0,25
9791,31,388,0,57
9792,31,388,0,57
9793,31,388,0,57
9794,31,388,0,57
9795,31,388,0,57
9796,31,388,0,57
9797,31,387,0,58
9798,12,160,0,26
9799,16,216,0,37
9800,15,202,0,33
9801,17,234,0,34
9802,27,368,0,56
9803,27,375,0,55
9804,27,341,0,52
9805,29,341,0,52
9806,30,338,0,51
9807,28,340,0,50
9808,28,383,0,55
9809,28,383,0,55
9810,28,382,0,56
9811,20,227,0,32
9812,29,382,0,56
9813,26,353,0,46
9814,21,353,0,44
9815,23,350,1,47
9816,26,375,0,52
9817,26,374,0,52
9818,27,371,0,54
9819,28,387,0,51
9820,27,384,0,55
9821,29,384,0,53
9822,30,380,0,56
9823,29,385,0,52
9824,24,333,0,46
9825,21,314,0,45
9826,22,324,0,47
9827,24,349,0,50
9828,22,318,0,46
9829,28,337,0,51
9830,26,365,0,55
9831,15,126,0,18
9832,29,380,0,50
9833,41,367,0,52
9834,28,382,0,51
9835,17,240,0,30
9836,19,214,0,31
9837,12,149,0,22
9838,30,384,0,49
9839,29,380,0,50
9840,19,269,0,45
9841,7,150,0,31
9842,7,150,0,31
9843,27,392,0,54
9844,34,330,0,48
9845,26,356,0,51
9846,27,361,0,50
9847,27,350,0,51
9848,27,354,0,52
9849,29,352,0,51
9850,17,188,0,24
9851,27,350,0,50
9852,25,342,0,48
9853,26,336,1,48
9854,33,333,0,44
9855,27,373,0,54
9856,27,373,0,52
9857,22,284,0,45
9858,22,280,1,45
9859,22,320,0,52
9860,6,91,0,11
9861,25,321,0,49
9862,21,326,0,49
9863,28,338,0,53
9864,27,338,0,52
9865,7,108,0,14
9866,7,108,0,15
9867,7,95,0,13
9868,7,108,0,15
9869,7,104,0,14
9870,7,108,0,14
9871,6,99,0,16
9872,8,108,0,14
9873,27,302,0,48
9874,15,217,0,31
9875,25,344,0,58
9876,28,365,0,52
9877,9,116,0,14
9878,9,122,0,16
9879,10,124,0,15
9880,30,374,0,50
9881,10,109,0,16
9882,27,385,0,55
9883,7,97,0,15
9884,8,104,0,15
9885,26,387,0,54
9886,26,386,0,55
9887,7,151,0,30
9888,25,366,0,58
9889,25,364,0,60
9890,7,150,0,31
9891,25,366,0,58
9892,10,136,2,29
9893,13,201,0,33
9894,28,368,0,50
9895,10,124,3,19
9896,22,355,0,45
9897,22,232,0,36
9898,26,370,0,52
9899,28,372,0,54
9900,28,382,0,56
9901,18,228,0,27
9902,17,228,0,28
9903,18,225,0,27
9904,14,190,0,27
9905,26,194,0,29
9906,14,193,0,28
9907,19,176,0,25
9908,14,170,0,22
9909,19,192,0,26
9910,16,167,0,21
9911,16,182,0,27
9912,14,191,0,29
9913,15,187,0,27
9914,19,166,0,24
9915,15,161,1,29
9916,18,183,0,22
9917,20,183,0,27
9918,17,187,0,27
9919,15,161,0,15
9920,16,167,0,24
9921,15,188,0,27
9922,11,155,0,23
9923,22,174,0,25
9924,20,193,0,28
9925,13,164,0,23
9926,16,182,0,26
9927,16,173,0,27
9928,14,189,0,27
9929,18,180,0,23
9930,15,188,0,26
9931,18,185,0,26
9932,18,196,0,27
9933,16,196,0,27
9934,18,180,0,20
9935,18,173,0,26
9936,16,195,0,27
9937,16,194,0,27
9938,14,180,0,27
9939,20,227,0,27
9940,18,228,0,28
9941,16,182,0,20
9942,17,227,0,30
9943,18,227,0,29
9944,17,215,0,29
9945,17,228,0,29
9946,20,225,0,28
9947,18,227,0,28
9948,17,227,0,29
9949,18,226,0,28
9950,17,228,0,29
9951,18,227,0,29
9952,18,226,0,30
9953,17,228,0,28
9954,17,228,0,29
9955,18,203,0,24
9956,18,206,0,25
9957,18,228,0,27
9958,18,180,0,23
9959,24,163,0,23
9960,14,191,0,28
9961,14,195,0,27
9962,18,199,0,25
9963,26,179,0,23
9964,14,197,0,28
9965,17,193,0,30
9966,12,132,0,14
9967,20,173,0,23
9968,16,194,0,27
9969,15,197,0,28
9970,24,189,0,20
9971,19,196,0,28
9972,10,184,0,37
9973,10,184,0,36
9974,12,185,0,37
9975,12,179,1,37
9976,12,185,0,37
9977,16,185,0,38
9978,12,178,0,37
9979,14,192,0,28
9980,10,185,0,37
9981,16,188,0,36
9982,10,181,0,36
9983,14,191,0,29
9984,10,155,0,32
9985,10,168,0,36
9986,10,183,0,37
9987,10,185,0,37
9988,19,182,0,38
9989,16,181,0,29
9990,13,166,0,35
9991,12,167,0,36
9992,14,166,0,33
9993,12,166,0,34
9994,12,185,0,37
9995,10,179,0,36
9996,11,181,0,35
9997,11,180,0,36
9998,10,176,0,36
9999,11,184,0,34
10000,10,179,0,36
10001,11,180,0,36
10002,14,167,0,33
10003,10,173,0,35
10004,13,165,0,34
10005,14,190,0,38
10006,10,182,0,36
10007,10,182,0,36
10008,10,184,0,37
10009,10,182,0,36
10010,10,182,0,35
10011,10,187,0,39
10012,10,181,0,36
10013,10,165,0,33
10014,15,157,0,32
10015,16,171,0,35
10016,10,180,0,37
10017,10,180,0,37
10018,10,186,0,37
10019,10,186,0,36
10020,14,188,0,28
10021,15,188,0,29
10022,16,186,0,28
10023,20,196,0,27
10024,14,189,0,28
10025,16,196,0,31
10026,16,194,0,28
10027,13,181,0,28
10028,14,188,0,28
10029,14,190,0,28
10030,15,171,1,26
10031,17,198,0,29
10032,17,191,0,28
10033,17,197,0,28
10034,18,198,0,27
10035,14,179,0,29
10036,19,178,0,27
10037,16,186,0,28
10038,17,195,0,30
10039,14,178,0,28
10040,15,184,0,29
10041,16,199,0,28
10042,14,191,0,31
